,사업장명,상세영업상태명,소재지전체주소,시설규모,kakao_score,lat,lon
248,북분리해수욕장,폐업,강원도 양양군 현남면 북분리 2-5번지,,,37.9855192,128.7506394
249,북분리해수욕장,폐업,강원도 양양군 현남면 북분리 2-5번지,,,37.9855192,128.7506394
250,북분리해수욕장,폐업,강원도 양양군 현남면 북분리 2-5번지,,,37.9855192,128.7506394
251,북분리해수욕장,폐업,강원도 양양군 현남면 북분리 2-5번지,,,37.9855192,128.7506394
252,북분리해수욕장 야영장,폐업,강원도 양양군 현남면 북분리 2-5번지,,4.0,37.9855192,128.7506394
253,북분리해수욕장 야영장,폐업,강원도 양양군 현남면 북분리 2-5번지,,4.0,37.9855192,128.7506394
254,북분리해수욕장 야영장,폐업,강원도 양양군 현남면 북분리 2-5번지,,4.0,37.9855192,128.7506394
255,북분리해수욕장 야영장,폐업,강원도 양양군 현남면 북분리 2-5번지,,4.0,37.9855192,128.7506394
256,북분리 해수욕장 야영장,폐업,강원도 양양군 현남면 북분리 2-5번지,,,37.9855192,128.7506394
257,북분리 해수욕장 야영장,폐업,강원도 양양군 현남면 북분리 2-5번지,,,37.9855192,128.7506394
258,북분리 해수욕장 야영장,폐업,강원도 양양군 현남면 북분리 2-5번지,,,37.9855192,128.7506394
259,북분리 해수욕장 야영장,폐업,강원도 양양군 현남면 북분리 2-5번지,,,37.9855192,128.7506394
260,북분해수욕장 야영장,폐업,강원도 양양군 현남면 북분리 2-5번지,,,37.9855192,128.7506394
261,북분해수욕장 야영장,폐업,강원도 양양군 현남면 북분리 2-5번지,,,37.9855192,128.7506394
262,북분해수욕장 야영장,폐업,강원도 양양군 현남면 북분리 2-5번지,,,37.9855192,128.7506394
263,북분해수욕장 야영장,폐업,강원도 양양군 현남면 북분리 2-5번지,,,37.9855192,128.7506394
264,물치해수욕장 야영장,폐업,강원도 양양군 강현면 물치리 67-1번지,,,38.1536005,128.6078636
265,물치해수욕장 야영장,폐업,강원도 양양군 강현면 물치리 67-1번지,,,38.1536005,128.6078636
266,물치해수욕장 야영장,폐업,강원도 양양군 강현면 물치리 67-1번지,,,38.1536005,128.6078636
267,물치해수욕장 야영장,폐업,강원도 양양군 강현면 물치리 67-1번지,,,38.1536005,128.6078636
268,물치 해수욕장 야영장,폐업,강원도 양양군 강현면 물치리 67-1번지,,,38.1536005,128.6078636
269,물치 해수욕장 야영장,폐업,강원도 양양군 강현면 물치리 67-1번지,,,38.1536005,128.6078636
270,물치 해수욕장 야영장,폐업,강원도 양양군 강현면 물치리 67-1번지,,,38.1536005,128.6078636
271,물치 해수욕장 야영장,폐업,강원도 양양군 강현면 물치리 67-1번지,,,38.1536005,128.6078636
272,물치해수욕장 야영장,폐업,강원도 양양군 강현면 물치리 67-1번지,,,38.1536005,128.6078636
273,물치해수욕장 야영장,폐업,강원도 양양군 강현면 물치리 67-1번지,,,38.1536005,128.6078636
274,물치해수욕장 야영장,폐업,강원도 양양군 강현면 물치리 67-1번지,,,38.1536005,128.6078636
275,물치해수욕장 야영장,폐업,강원도 양양군 강현면 물치리 67-1번지,,,38.1536005,128.6078636
276,물치해수욕장 야영장,폐업,강원도 양양군 강현면 물치리 67-1번지,,,38.1536005,128.6078636
277,물치해수욕장 야영장,폐업,강원도 양양군 강현면 물치리 67-1번지,,,38.1536005,128.6078636
278,물치해수욕장 야영장,폐업,강원도 양양군 강현면 물치리 67-1번지,,,38.1536005,128.6078636
279,물치해수욕장 야영장,폐업,강원도 양양군 강현면 물치리 67-1번지,,,38.1536005,128.6078636
280,원포해수욕장 야영장,폐업,강원도 양양군 현남면 원포리 1-4번지,,4.1,37.9323094,128.7906566
281,원포해수욕장 야영장,폐업,강원도 양양군 현남면 원포리 1-4번지,,4.1,37.9323094,128.7906566
282,원포해수욕장 야영장,폐업,강원도 양양군 현남면 원포리 1-4번지,,4.1,37.9323094,128.7906566
283,원포해수욕장 야영장,폐업,강원도 양양군 현남면 원포리 1-4번지,,4.1,37.9323094,128.7906566
284,원포리해수욕장 야영장,폐업,강원도 양양군 현남면 원포리 1-4번지,,,37.9323094,128.7906566
285,원포리해수욕장 야영장,폐업,강원도 양양군 현남면 원포리 1-4번지,,,37.9323094,128.7906566
286,원포리해수욕장 야영장,폐업,강원도 양양군 현남면 원포리 1-4번지,,,37.9323094,128.7906566
287,원포리해수욕장 야영장,폐업,강원도 양양군 현남면 원포리 1-4번지,,,37.9323094,128.7906566
288,원포해수욕장 야영장,폐업,강원도 양양군 현남면 원포리 1-4번지,,4.1,37.9323094,128.7906566
289,원포해수욕장 야영장,폐업,강원도 양양군 현남면 원포리 1-4번지,,4.1,37.9323094,128.7906566
290,원포해수욕장 야영장,폐업,강원도 양양군 현남면 원포리 1-4번지,,4.1,37.9323094,128.7906566
291,원포해수욕장 야영장,폐업,강원도 양양군 현남면 원포리 1-4번지,,4.1,37.9323094,128.7906566
292,원포리해수욕장 야영장,폐업,강원도 양양군 현남면 원포리 1-4번지,,,37.9323094,128.7906566
293,원포리해수욕장 야영장,폐업,강원도 양양군 현남면 원포리 1-4번지,,,37.9323094,128.7906566
294,원포리해수욕장 야영장,폐업,강원도 양양군 현남면 원포리 1-4번지,,,37.9323094,128.7906566
295,원포리해수욕장 야영장,폐업,강원도 양양군 현남면 원포리 1-4번지,,,37.9323094,128.7906566
296,하마읍리 마을관리휴양지 캠핑장,폐업,강원도 삼척시 노곡면 하마읍리 341-39번지,4381.0,,37.2839988,129.1834492
297,봉평해수욕장 야영장,폐업,경상북도 울진군 죽변면 봉평리 97-2번지,,,37.0438361,129.4127881
298,봉평해수욕장 야영장,폐업,경상북도 울진군 죽변면 봉평리 97-2번지,,,37.0438361,129.4127881
299,봉평해수욕장 야영장,폐업,경상북도 울진군 죽변면 봉평리 97-2번지,,,37.0438361,129.4127881
300,봉평해수욕장 야영장(한시적 야영업 2016.7.15~8.16),직권말소,경상북도 울진군 죽변면 봉평리 97-2번지,,,37.0438361,129.4127881
301,봉평해수욕장 야영장(한시적 야영업 2016.7.15~8.16),직권말소,경상북도 울진군 죽변면 봉평리 97-2번지,,,37.0438361,129.4127881
302,봉평해수욕장 야영장(한시적 야영업 2016.7.15~8.16),직권말소,경상북도 울진군 죽변면 봉평리 97-2번지,,,37.0438361,129.4127881
303,봉평 해수욕장 야영장 (2017.7.14~8.15),직권말소,경상북도 울진군 죽변면 봉평리 97-2번지,,,37.0438361,129.4127881
304,봉평 해수욕장 야영장 (2017.7.14~8.15),직권말소,경상북도 울진군 죽변면 봉평리 97-2번지,,,37.0438361,129.4127881
305,봉평 해수욕장 야영장 (2017.7.14~8.15),직권말소,경상북도 울진군 죽변면 봉평리 97-2번지,,,37.0438361,129.4127881
306,인구해수욕장 야영장,폐업,강원도 양양군 현남면 인구리 1-118번지,,,37.9717351,128.7623849
307,인구해수욕장 야영장,폐업,강원도 양양군 현남면 인구리 1-118번지,,,37.9717351,128.7623849
308,인구해수욕장 야영장,폐업,강원도 양양군 현남면 인구리 1-118번지,,,37.9717351,128.7623849
309,인구해수욕장 야영장,폐업,강원도 양양군 현남면 인구리 1-118번지,,,37.9717351,128.7623849
310,잔교리해수욕장 야영장,폐업,강원도 양양군 현북면 잔교리 4-4번지,,,37.9924969,128.7429198
311,잔교리해수욕장 야영장,폐업,강원도 양양군 현북면 잔교리 4-4번지,,,37.9924969,128.7429198
312,잔교리해수욕장 야영장,폐업,강원도 양양군 현북면 잔교리 4-4번지,,,37.9924969,128.7429198
313,잔교리해수욕장 야영장,폐업,강원도 양양군 현북면 잔교리 4-4번지,,,37.9924969,128.7429198
314,잔교리 해수욕장 야영장,폐업,강원도 양양군 현북면 잔교리 4-4번지,,,37.9924969,128.7429198
315,잔교리 해수욕장 야영장,폐업,강원도 양양군 현북면 잔교리 4-4번지,,,37.9924969,128.7429198
316,잔교리 해수욕장 야영장,폐업,강원도 양양군 현북면 잔교리 4-4번지,,,37.9924969,128.7429198
317,잔교리 해수욕장 야영장,폐업,강원도 양양군 현북면 잔교리 4-4번지,,,37.9924969,128.7429198
318,잔교리해수욕장 푸른바다야영장,폐업,강원도 양양군 현북면 잔교리 4-4번지,294.0,,37.9924969,128.7429198
319,잔교리해수욕장 푸른바다야영장,폐업,강원도 양양군 현북면 잔교리 4-4번지,294.0,,37.9924969,128.7429198
320,잔교리해수욕장 푸른바다야영장,폐업,강원도 양양군 현북면 잔교리 4-4번지,294.0,,37.9924969,128.7429198
321,잔교리해수욕장 푸른바다야영장,폐업,강원도 양양군 현북면 잔교리 4-4번지,294.0,,37.9924969,128.7429198
322,잔교리해수욕장 야영장,폐업,강원도 양양군 현북면 잔교리 4-4번지,,,37.9924969,128.7429198
323,잔교리해수욕장 야영장,폐업,강원도 양양군 현북면 잔교리 4-4번지,,,37.9924969,128.7429198
324,잔교리해수욕장 야영장,폐업,강원도 양양군 현북면 잔교리 4-4번지,,,37.9924969,128.7429198
325,잔교리해수욕장 야영장,폐업,강원도 양양군 현북면 잔교리 4-4번지,,,37.9924969,128.7429198
326,남애1리해수욕장 야영장,폐업,강원도 양양군 현남면 남애리 180-11번지,519.0,,37.9349778,128.7882848
327,남애1리해수욕장 야영장,폐업,강원도 양양군 현남면 남애리 180-11번지,519.0,,37.9349778,128.7882848
328,남애1리해수욕장 야영장,폐업,강원도 양양군 현남면 남애리 180-11번지,519.0,,37.9349778,128.7882848
329,남애1리 솔밭야영장,폐업,강원도 양양군 현남면 남애리 180-11번지,,,37.9349778,128.7882848
330,남애1리 솔밭야영장,폐업,강원도 양양군 현남면 남애리 180-11번지,,,37.9349778,128.7882848
331,남애1리 솔밭야영장,폐업,강원도 양양군 현남면 남애리 180-11번지,,,37.9349778,128.7882848
332,남애1리해수욕장 야영장,폐업,강원도 양양군 현남면 남애리 180-11번지,,,37.9349778,128.7882848
333,남애1리해수욕장 야영장,폐업,강원도 양양군 현남면 남애리 180-11번지,,,37.9349778,128.7882848
334,남애1리해수욕장 야영장,폐업,강원도 양양군 현남면 남애리 180-11번지,,,37.9349778,128.7882848
335,남애3리해수욕장 야영장,폐업,강원도 양양군 현남면 남애리 6-53번지,600.0,,37.9357843,128.7679711
336,갯마을해수욕장 야영장,폐업,강원도 양양군 현남면 남애리 600-14번지,750.0,,37.9483325,128.7746942
337,갯마을해수욕장 야영장,폐업,강원도 양양군 현남면 남애리 600-14번지,750.0,,37.9483325,128.7746942
338,갯마을해수욕장 야영장,폐업,강원도 양양군 현남면 남애리 600-14번지,750.0,,37.9483325,128.7746942
339,갯마을해수욕장 야영장,폐업,강원도 양양군 현남면 남애리 600-14번지,750.0,,37.9483325,128.7746942
340,갯마을 해수욕장 야영장,폐업,강원도 양양군 현남면 남애리 600-14번지,,,37.9483325,128.7746942
341,갯마을 해수욕장 야영장,폐업,강원도 양양군 현남면 남애리 600-14번지,,,37.9483325,128.7746942
342,갯마을 해수욕장 야영장,폐업,강원도 양양군 현남면 남애리 600-14번지,,,37.9483325,128.7746942
343,갯마을 해수욕장 야영장,폐업,강원도 양양군 현남면 남애리 600-14번지,,,37.9483325,128.7746942
344,갯마을해수욕장 야영장,폐업,강원도 양양군 현남면 남애리 600-14번지,,,37.9483325,128.7746942
345,갯마을해수욕장 야영장,폐업,강원도 양양군 현남면 남애리 600-14번지,,,37.9483325,128.7746942
346,갯마을해수욕장 야영장,폐업,강원도 양양군 현남면 남애리 600-14번지,,,37.9483325,128.7746942
347,갯마을해수욕장 야영장,폐업,강원도 양양군 현남면 남애리 600-14번지,,,37.9483325,128.7746942
348,갯마을해수욕장 야영장,폐업,강원도 양양군 현남면 남애리 600-14번지,,,37.9483325,128.7746942
349,갯마을해수욕장 야영장,폐업,강원도 양양군 현남면 남애리 600-14번지,,,37.9483325,128.7746942
350,갯마을해수욕장 야영장,폐업,강원도 양양군 현남면 남애리 600-14번지,,,37.9483325,128.7746942
351,갯마을해수욕장 야영장,폐업,강원도 양양군 현남면 남애리 600-14번지,,,37.9483325,128.7746942
352,청풍로또카라반캠프,폐업,충청북도 제천시 청풍면 물태리 288-1,430.0,,37.0012733,128.1654223
353,인제자연학교캠핑장,폐업,강원도 인제군 남면 수산리 495번지,,,37.9720111,128.0180792
354,후정해수욕장 야영장,폐업,경상북도 울진군 죽변면 후정리 53-27번지,,,37.0691055,129.4153078
355,후정해수욕장 야영장,폐업,경상북도 울진군 죽변면 후정리 53-27번지,,,37.0691055,129.4153078
356,후정해수욕장 야영장,폐업,경상북도 울진군 죽변면 후정리 53-27번지,,,37.0691055,129.4153078
357,후정해수욕장 야영장(2016.7.1 5~ 8.16),직권말소,경상북도 울진군 죽변면 후정리 53-27번지,,,37.0691055,129.4153078
358,후정해수욕장 야영장(2016.7.1 5~ 8.16),직권말소,경상북도 울진군 죽변면 후정리 53-27번지,,,37.0691055,129.4153078
359,후정해수욕장 야영장(2016.7.1 5~ 8.16),직권말소,경상북도 울진군 죽변면 후정리 53-27번지,,,37.0691055,129.4153078
360,후정 해수욕장 야영장 (2017.7.14~8.15),직권말소,경상북도 울진군 죽변면 후정리 53-27번지,,,37.0691055,129.4153078
361,후정 해수욕장 야영장 (2017.7.14~8.15),직권말소,경상북도 울진군 죽변면 후정리 53-27번지,,,37.0691055,129.4153078
362,후정 해수욕장 야영장 (2017.7.14~8.15),직권말소,경상북도 울진군 죽변면 후정리 53-27번지,,,37.0691055,129.4153078
363,기성망양 해수욕장 야영장,폐업,경상북도 울진군 기성면 망양리 140-6번지 기성면 망양해수욕장 행정봉사실,,,36.8434517,129.433447
364,동호리해수욕장 야영장,폐업,강원도 양양군 손양면 동호리 1-113번지,,,38.0504729,128.6882394
365,동호리해수욕장 야영장,폐업,강원도 양양군 손양면 동호리 1-113번지,,,38.0504729,128.6882394
366,동호리해수욕장 야영장,폐업,강원도 양양군 손양면 동호리 1-113번지,,,38.0504729,128.6882394
367,동호 해수욕장 야영장,폐업,강원도 양양군 손양면 동호리 1-113번지,,,38.0504729,128.6882394
368,동호 해수욕장 야영장,폐업,강원도 양양군 손양면 동호리 1-113번지,,,38.0504729,128.6882394
369,동호 해수욕장 야영장,폐업,강원도 양양군 손양면 동호리 1-113번지,,,38.0504729,128.6882394
370,동호해수욕장 야영장,폐업,강원도 양양군 손양면 동호리 1-113번지,,,38.0504729,128.6882394
371,동호해수욕장 야영장,폐업,강원도 양양군 손양면 동호리 1-113번지,,,38.0504729,128.6882394
372,동호해수욕장 야영장,폐업,강원도 양양군 손양면 동호리 1-113번지,,,38.0504729,128.6882394
373,용화해수욕장 야영장,폐업,강원도 삼척시 근덕면 용화리 259-4번지,4242.0,,37.2915615,129.3010523
374,도원리 마을관리휴양지야영장,폐업,강원도 고성군 토성면 도원리 413-4번지,,,38.2670501,128.4689257
375,화진포(거진)해변야영장,폐업,강원도 고성군 거진읍 화포리 596번지,,,38.4596259,128.4407382
376,청간해변야영장,폐업,강원도 고성군 토성면 청간리 49-21번지,,,38.2662749,128.5573796
377,아야진해변야영장,폐업,강원도 고성군 토성면 아야진리 230-6번지 아야진해수욕장관리사무실,,,38.2766211,128.5527075
378,가진리해변야영장,폐업,강원도 고성군 죽왕면 가진리 1번지,,,38.3728865,128.5088724
379,공현진2리해변야영장,폐업,강원도 고성군 죽왕면 공현진리 431-12번지 공현진2리해변관리사무소,,,38.35713670000001,128.5093914
