"CMPSI_ID","CMPSI_NM","CMPSI_ADJA_STAT_TYPE","CMPSI_ADJA_STAT_ID","CMPSI_ADJA_STAT_NM","HHIS_TYPE_LOCA_LNGTD","HHIS_TYPE_LOCA_LTTD","CMPSI_ADJA_STAT_ROUTE_LIST",DATA_CONNO,"OPERT_TPCD","OCCRR_DTM","CNTCT_BGN_DTM","CNTCT_PRCES_DTM","CNTCT_PRCES_STCD","TRNSA_ID"
"CAP301752","청개울낚시 캠핑장","1","517321","제월3구","127.221261","35.321784","곡성-옥과,옥과-제월",9691,"I","20201125000000",NULL,NULL,"N",NULL
"CAP301753","청빈낙원캠핑장","1","352793","마곡사","127.020193","36.556483","610,611,770,860,861",9692,"I","20201125000000",NULL,NULL,"N",NULL
"CAP301753","청빈낙원캠핑장","1","354311","운암보건진료소","127.021826","36.559840","610,611",9693,"I","20201125000000",NULL,NULL,"N",NULL
"CAP301753","청빈낙원캠핑장","1","355258","운암1리.신촌마을","127.028069","36.554619","610,611",9694,"I","20201125000000",NULL,NULL,"N",NULL
"CAP301753","청빈낙원캠핑장","1","355259","운암1리.신촌마을","127.027958","36.554582","610,611",9695,"I","20201125000000",NULL,NULL,"N",NULL
"CAP301753","청빈낙원캠핑장","1","357322","운암보건진료소","127.021926","36.559877","610,611",9696,"I","20201125000000",NULL,NULL,"N",NULL
"CAP301753","청빈낙원캠핑장","1","363687","가교2리","127.019119","36.546876","770,861",9697,"I","20201125000000",NULL,NULL,"N",NULL
"CAP301753","청빈낙원캠핑장","1","363688","가교2리","127.019209","36.546769","770",9698,"I","20201125000000",NULL,NULL,"N",NULL
"CAP301753","청빈낙원캠핑장","1","363689","운암1리","127.023500","36.550156","770",9699,"I","20201125000000",NULL,NULL,"N",NULL
"CAP301753","청빈낙원캠핑장","1","363690","운암1리","127.023411","36.550138","770,861",9700,"I","20201125000000",NULL,NULL,"N",NULL
"CAP301753","청빈낙원캠핑장","1","5001288","마곡사","127.020940","36.556534","610,611,770,860,861",9701,"I","20201125000000",NULL,NULL,"N",NULL
"CAP301753","청빈낙원캠핑장","1","5001289","마곡사","127.020138","36.556392","610,611,770,860,861",9702,"I","20201125000000",NULL,NULL,"N",NULL
"CAP301753","청빈낙원캠핑장","1","5001290","마곡사","127.021064","36.556454","610,611,770,860",9703,"I","20201125000000",NULL,NULL,"N",NULL
"CAP301753","청빈낙원캠핑장","1","5001313","춤다리길","127.020626","36.548664","770",9704,"I","20201125000000",NULL,NULL,"N",NULL
"CAP301753","청빈낙원캠핑장","1","5001314","춤다리길","127.020592","36.548763","770,861",9705,"I","20201125000000",NULL,NULL,"N",NULL
"CAP301757","칠선계곡글램핑","1","617766","추성","127.696635","35.389510","추성-함양시외버스터미널,추성-함양지리산고속,추성-휴천,함양시외버스터미널-추성,함양지리산고속-추성",9706,"I","20201125000000",NULL,NULL,"N",NULL
"CAP301758","캠프 안단테","1","96854","모정입구","128.793671","35.570672","신곡1,신곡7",9707,"I","20201125000000",NULL,NULL,"N",NULL
"CAP301758","캠프 안단테","1","96855","외매화","128.801374","35.579797","신곡1,신곡3,신곡4,신곡5,신곡6,신곡7",9708,"I","20201125000000",NULL,NULL,"N",NULL
"CAP301758","캠프 안단테","1","410894","사촌2리","128.796148","35.579048","5",9709,"I","20201125000000",NULL,NULL,"N",NULL
"CAP301758","캠프 안단테","1","410895","사촌2리","128.796224","35.578966","5",9710,"I","20201125000000",NULL,NULL,"N",NULL
"CAP301758","캠프 안단테","1","410896","사촌2리","128.794975","35.577586","5",9711,"I","20201125000000",NULL,NULL,"N",NULL
"CAP301758","캠프 안단테","1","410897","사촌2리","128.795062","35.577532","5",9712,"I","20201125000000",NULL,NULL,"N",NULL
"CAP301758","캠프 안단테","1","612758","모정","128.798936","35.567654","신곡3,신곡4,신곡5,신곡6",9713,"I","20201125000000",NULL,NULL,"N",NULL
"CAP301758","캠프 안단테","1","614487","외매화","128.801252","35.579789","신곡1,신곡3,신곡4,신곡5,신곡6,신곡7",9714,"I","20201125000000",NULL,NULL,"N",NULL
"CAP301758","캠프 안단테","1","614488","모정입구","128.793516","35.570664","신곡1,신곡3,신곡4,신곡5,신곡6,신곡7",9715,"I","20201125000000",NULL,NULL,"N",NULL
"CAP301758","캠프 안단테","1","614489","모정","128.798815","35.567646","도곡1,도곡2,신곡3,신곡4,신곡5,신곡6",9716,"I","20201125000000",NULL,NULL,"N",NULL
"CAP301759","쿼크밸리 캠프","1","154748","은행나무골","127.300326","37.687711","30-1",9717,"I","20201125000000",NULL,NULL,"N",NULL
"CAP301759","쿼크밸리 캠프","1","154749","은행나무골","127.300439","37.687711","30-1",9718,"I","20201125000000",NULL,NULL,"N",NULL
"CAP301759","쿼크밸리 캠프","1","163606","극락사입구","127.302046","37.686856","30-1",9719,"I","20201125000000",NULL,NULL,"N",NULL
"CAP301759","쿼크밸리 캠프","1","163607","극락사입구","127.302091","37.686901","30-1",9720,"I","20201125000000",NULL,NULL,"N",NULL
"CAP301759","쿼크밸리 캠프","1","163608","대진빌라","127.299204","37.688893","30-1",9721,"I","20201125000000",NULL,NULL,"N",NULL
"CAP301759","쿼크밸리 캠프","1","163609","대진빌라","127.299319","37.688705","30-1",9722,"I","20201125000000",NULL,NULL,"N",NULL
"CAP301759","쿼크밸리 캠프","1","163610","보광사.가곡리종점","127.296380","37.690174","30-1",9723,"I","20201125000000",NULL,NULL,"N",NULL
"CAP301760","탄도항 노을 캠핑장","1","123055","탄도","126.646082","37.194158","123,737",9724,"I","20201125000000",NULL,NULL,"N",NULL
"CAP301760","탄도항 노을 캠핑장","1","123077","어촌민속전시관","126.646527","37.193217","1004-1,5-1B,737",9725,"I","20201125000000",NULL,NULL,"N",NULL
"CAP301760","탄도항 노을 캠핑장","1","151128","화이트비취모텔","126.644391","37.200572","123,737",9726,"I","20201125000000",NULL,NULL,"N",NULL
"CAP301760","탄도항 노을 캠핑장","1","151143","화이트비취모텔","126.644303","37.200454","123,737",9727,"I","20201125000000",NULL,NULL,"N",NULL
"CAP301760","탄도항 노을 캠핑장","1","206185","탄도","126.645798","37.194299","123,737",9728,"I","20201125000000",NULL,NULL,"N",NULL
"CAP301762","파계 오토캠핑장","1","426386","파계사입구건너","128.637756","35.989828","팔공3",9729,"I","20201125000000",NULL,NULL,"N",NULL
"CAP301762","파계 오토캠핑장","1","426387","파계사입구앞","128.637402","35.989956","팔공3",9730,"I","20201125000000",NULL,NULL,"N",NULL
"CAP301762","파계 오토캠핑장","1","432340","파계사(종점)","128.636940","35.990481","101,101-1,칠곡3",9731,"I","20201125000000",NULL,NULL,"N",NULL
"CAP301762","파계 오토캠핑장","1","433795","한걸고정마을","128.637232","35.988091","101,101-1",9732,"I","20201125000000",NULL,NULL,"N",NULL
"CAP301762","파계 오토캠핑장","1","433796","중대1동회관앞","128.637608","35.985241","101,101-1",9733,"I","20201125000000",NULL,NULL,"N",NULL
"CAP301763","파라독스캠핑","1","356792","신온1리.신성","126.310874","36.620479","950,954,태안터미널행,태안터미널행-103,태안터미널행-104,태안터미널행-105",9734,"I","20201125000000",NULL,NULL,"N",NULL
"CAP301763","파라독스캠핑","1","356793","신온1리.신성","126.310785","36.620469","700,701,710,711,724,741,742,744,747,748,749,750,751",9735,"I","20201125000000",NULL,NULL,"N",NULL
"CAP301763","파라독스캠핑","1","364362","원청리6반","126.312073","36.625470","950,954,태안터미널행,태안터미널행-103,태안터미널행-104,태안터미널행-105",9736,"I","20201125000000",NULL,NULL,"N",NULL
"CAP301763","파라독스캠핑","1","364363","신온1리.목개","126.304626","36.618408","710,711",9737,"I","20201125000000",NULL,NULL,"N",NULL
"CAP301763","파라독스캠핑","1","370223","모레논","126.301825","36.615620","태안터미널행",9738,"I","20201125000000",NULL,NULL,"N",NULL
"CAP301763","파라독스캠핑","1","370224","모레논","126.301779","36.615691","710,711",9739,"I","20201125000000",NULL,NULL,"N",NULL
"CAP301763","파라독스캠핑","1","370225","신온1리.목개","126.304650","36.618336","태안터미널행",9740,"I","20201125000000",NULL,NULL,"N",NULL
"CAP301763","파라독스캠핑","1","370226","원청리6반","126.311983","36.625487","700,701,710,711,724,741,742,744,747,748,749,750,751",9741,"I","20201125000000",NULL,NULL,"N",NULL
"CAP301763","파라독스캠핑","1","370401","신온1리","126.312680","36.616089","950,954,태안터미널행,태안터미널행-103,태안터미널행-104,태안터미널행-105",9742,"I","20201125000000",NULL,NULL,"N",NULL
"CAP301763","파라독스캠핑","1","370402","신온1리","126.312430","36.615779","700,701,702,710,711,724,740,741,742,744,747,748,749,750,751",9743,"I","20201125000000",NULL,NULL,"N",NULL
"CAP301764","파인 글램핑","1","158934","벽산","127.541439","37.211612","20-5",9744,"I","20201125000000",NULL,NULL,"N",NULL
"CAP301764","파인 글램핑","1","158936","신해1리입구","127.541816","37.210712","10,20-5,20-51,20-53,20-6,20-61,28-1,28-53",9745,"I","20201125000000",NULL,NULL,"N",NULL
"CAP301764","파인 글램핑","1","158945","현진.동남아파트입구","127.535279","37.214841","10,20-5,20-51,20-6,20-61,20-9,28-1,28-17",9746,"I","20201125000000",NULL,NULL,"N",NULL
"CAP301764","파인 글램핑","1","158946","현진.동남아파트입구","127.534352","37.215369","10,28-1,28-53",9747,"I","20201125000000",NULL,NULL,"N",NULL
"CAP301764","파인 글램핑","1","158948","현진에버빌","127.534274","37.215161","28-53",9748,"I","20201125000000",NULL,NULL,"N",NULL
"CAP301764","파인 글램핑","1","158949","현진에버빌","127.535287","37.217121","20-5,20-51,20-6,20-61,20-9",9749,"I","20201125000000",NULL,NULL,"N",NULL
"CAP301764","파인 글램핑","1","158950","현진에버빌","127.535389","37.217130","20-5,20-51,20-53,20-6,20-61",9750,"I","20201125000000",NULL,NULL,"N",NULL
"CAP301764","파인 글램핑","1","158951","신해2리입구","127.529904","37.218605","10,28-1,28-53",9751,"I","20201125000000",NULL,NULL,"N",NULL
"CAP301764","파인 글램핑","1","158952","신해2리입구","127.529702","37.218469","10,28-1,28-17",9752,"I","20201125000000",NULL,NULL,"N",NULL
"CAP301764","파인 글램핑","1","161221","장평1리","127.525822","37.213650","28-51,28-55",9753,"I","20201125000000",NULL,NULL,"N",NULL
"CAP301764","파인 글램핑","1","161223","장평1리","127.525834","37.213515","28-53,28-54",9754,"I","20201125000000",NULL,NULL,"N",NULL
"CAP301765","파인힐빌리지 캠핑장","1","153485","삼진공장","127.032731","37.926879","1-7,52-4,90-1",9755,"I","20201125000000",NULL,NULL,"N",NULL
"CAP301765","파인힐빌리지 캠핑장","1","153486","삼진공장","127.033052","37.926674","1-7,52-4,90-1",9756,"I","20201125000000",NULL,NULL,"N",NULL
"CAP301765","파인힐빌리지 캠핑장","1","153487","안흥동공설묘지입구","127.038646","37.925981","1-7,52-4,90-1",9757,"I","20201125000000",NULL,NULL,"N",NULL
